poet_id,nom_canonique,nom_famille,nom_variantes,holdouts,anth_Buk_Vang_1972,streets_inside_1978,poetry_loves_poetry_1985,invocation_LA_1989,grand_passion_1995,stand_up_1990,stand_up_2002,leimert_park_2006,wide_awake_2015,cross_strokes_2015,coiled_serpent_2016,leimert_park_redux_2017,workshop_beyond_baroque_2018,lapl_list,laureat,mohr_blog_absents,score_canon_local
416,Alice Pero,Pero,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,2
417,Robert Peters,Peters,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,1,4
418,Dennis Phillips,Phillips,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,2
419,Ramona Pilar,Pilar,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
420,William Pillin,Pillin,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2
421,Ben Pleasants,Pleasants,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
422,Robin Podolsky,Podolsky,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
423,Doraine Poretz,Poretz,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
424,Nailah Porter,Porter,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
425,Holly Prado,Prado,,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,,0,6
426,Eric Priestley,Priestley,E.J. Priestley; Eric John Priestley,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,0,3
427,Jerry Quickley,Quickley,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
428,Naomi Quinonez,Quinonez,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1
429,Arturo Quiros,Quiros,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
430,Claire Rabe,Rabe,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
431,James Ragan,Ragan,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,2
432,Jed Rasula,Rasula,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
433,Arlene Raven,Raven,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
434,Linda Ravenswood,Ravenswood,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,3
435,Donald Rawley,Rawley,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
436,A. Razor,Razor,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
437,John Rechy,Rechy,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
438,Ellen Reich,Reich,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Malibu,0,5
439,Steven Reigns,Reigns,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,West Hollywood,0,7
440,Naomi Replansky,Replansky,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
441,Luivette Resto,Resto,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
442,Michael Reyes,Reyes,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
443,Erika Reyes,Reyes,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
444,Thelma T. Reyna,Reyna,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
445,Tim Reynolds,Reynolds,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,3
446,Arte Richer,Richer,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
447,Steve Richmond,Richmond,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
448,Frankie Rios,Rios,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
449,El Rivera,Rivera,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
450,Sophia Rivera,Rivera,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
451,Doren Robbins,Robbins,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,3
452,Ariel Robello,Robello,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
453,Marilyn Robertson,Robertson,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
454,Brooks Roddan,Roddan,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,2
455,Luis J. Rodriguez,Rodriguez,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Los Angeles,0,7
456,Aleida Rodriguez,Rodriguez,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,1,3
457,Daniela Rodriguez,Rodriguez,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
458,Trini Rodriguez,Rodriguez,Matriz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
459,Claudia Rodriguez,Rodriguez,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
460,Norma Rodriguez,Rodriguez,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
461,Ramiro D. Rodriguez,Rodriguez,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
462,Jeff Rogers,Rogers,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
463,Edwin Rolfe,Rolfe,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
464,Henry Rollins,Rollins,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
465,Conrad Romo,Romo,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
466,Jessica Romoff,Romoff,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
467,Martha Ronk,Ronk,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,3
468,Sylvia Rosen,Rosen,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
469,Lee Rossi,Rossi,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
470,Melissa Roxas,Roxas,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,2
471,Ed Ruscha,Ruscha,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
472,Beth Ruscio,Ruscio,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,3
473,A.P. Russo,Russo,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
474,Mehnaz Sahibzada,Sahibzada,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
475,Pogo Saito,Saito,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
476,Jerome Sala,Sala,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
477,Maya Salameh,Salameh,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
478,Abel Salas,Salas,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
479,Mark Salerno,Salerno,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
480,Alejandra Sanchez,Sanchez,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
481,Georgiana Valoyce Sanchez,Sanchez,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1
482,Cathie Sandstrom,Sandstrom,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,2
483,T Sarmina,Sarmina,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
484,Standard Schaeffer,Schaeffer,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,2
485,Nicky Sa-eun Schildkraut,Schildkraut,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
486,Peter Schjeldahl,Schjeldahl,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,2
487,Peter Schneidre,Schneidre,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,2
488,Budd Schulberg,Schulberg,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
489,Tony Scibella,Scibella,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
490,Adrian Scott,Scott,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
491,Matt Sedillo,Sedillo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
492,Anthony Seidman,Seidman,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2
493,Patty Seyburn,Seyburn,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
494,S. Pearl Sharp,Sharp,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,0,3
495,Michael Shepler,Shepler,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1
496,Mahtem Shiferraw,Shiferraw,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,2
497,Nancy Shiffrin,Shiffrin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
498,Lynn Shoemaker,Shoemaker,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
499,David Shook,Shook,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
500,Renee Simms,Simms,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
501,Norton Simon,Simon,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
502,Romus Simpson,Simpson,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,2
503,Hiram Sims,Sims,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
504,Willie Sims,Sims,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
505,Jack Skelley,Skelley,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
506,Joan Jobe Smith,Smith,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,1,3
507,Frances Dean Smith,Smith,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
508,George Drury Smith,Smith,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
509,Raaki Solomon,Solomon,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
510,Brian Sonia-Wallace,Sonia-Wallace,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,West Hollywood,0,5
511,Mike Sonksen,Sonksen,Mike the Poet,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,,0,5
512,Phil Spector,Spector,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
513,Lawrence Spingarn,Spingarn,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
514,Donna Spruijt-Metz,Spruijt-Metz,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
515,A.C. Lyons Sr.,Lyons,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
516,Ann Stanford,Stanford,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
517,Robert Stanley,Stanley,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
518,Timothy Steele,Steele,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,0,4
519,Brian Kim Stefans,Stefans,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,3
520,Julia Stein,Stein,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
521,Charles Stetler,Stetler,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,2
522,Austin Straus,Straus,,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,,0,6
523,John Struloeff,Struloeff,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malibu,0,3
524,Rob Sullivan,Sullivan,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
525,Hannibal Tabu,Tabu,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,2
526,Ambika Talwar,Talwar,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
527,Amber Tamblyn,Tamblyn,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
528,Horace Tapscott,Tapscott,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
529,Roger Taus,Taus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
530,Judith Taylor,Taylor,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,3
531,Jervey Tervalon,Tervalon,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,2
532,Judith Terzi,Terzi,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
533,Edmund Teske,Teske,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
534,Tezozomoc,Tezozomoc,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
535,Tanya S. Thamkruphat,Thamkruphat,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
536,John Thomas,Thomas,,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,,1,5
537,Lynne Thompson,Thompson,,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,Los Angeles,0,9
538,Daniel Tiffany,Tiffany,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
539,Matthew Timmons,Timmons,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
540,Imani Tolliver,Tolliver,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,2
541,A.K. Toney,Toney,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,2
542,Mary Torregrossa,Torregrossa,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,2
543,Michael Torres,Torres,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
544,Alison Townsend,Townsend,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
545,Paul Trachtenberg,Trachtenberg,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
546,Gene Trembleau,Trembleau,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
547,David Trinidad,Trinidad,,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,1,4
548,Alexander Trocchi,Trocchi,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
549,Quincy Troupe,Troupe,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1
550,Tu'Nook,Tu'Nook,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
551,Wyatt Underwood,Underwood,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
552,Mitchell Untch,Untch,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
553,Anna Urena,Urena,Anna Ureña,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
554,Amy Uyematsu,Uyematsu,,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,,0,7
555,Victor Valle,Valle,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1
556,Gloria Vando,Vando,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,3
557,Paul Vangelisti,Vangelisti,,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,,0,4
558,Debra A. Varnado,Varnado,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
559,Cherry Jean Vasconcellos,Vasconcellos,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
560,Rolland Vasin,Vasin,Vachine,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,2
561,Gustavo Adolfo Guerra Vasquez,Vasquez,GusTavo Adolfo Guerra Vásquez,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
562,Yvonne de la Vega,Vega,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
563,Sharon Venezio,Venezio,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
564,Michael Ventura,Ventura,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
565,Vickie Vertiz,Vertiz,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
566,Jennifer Lisa Vest,Vest,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
567,Estela Victoria-Cordero,Victoria-Cordero,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
568,Raul Homero Villa,Villa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
569,Antonieta Villamil,Villamil,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,0,4
570,Celia Viramontes,Viramontes,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
571,Marci Vogel,Vogel,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
572,Arthur Vogelsang,Vogelsang,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
573,Fred Voss,Voss,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,1,4
574,Tom Waits,Waits,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
576,Melora Walters,Walters,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
577,Scott Wannberg,Wannberg,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,2
578,Pam Ward,Ward,,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,,0,5
579,Marine Robert Warden,Warden,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,2
580,Joanna Warwick,Warwick,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
581,Charles Harper Webb,Webb,,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,,0,5
583,Florence Weinberger,Weinberger,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,0,3
584,Mel Weisburg,Weisburg,Mel Weisburd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
585,Hilda Weiss,Weiss,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,2
586,Benjamin Weissman,Weissman,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
587,Lawrence Weschler,Weschler,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
588,Jackson Wheeler,Wheeler,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
589,Saul White,White,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
590,Rex Wilder,Wilder,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,3
591,Conney D. Williams,Williams,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,0,3
592,Angelo Williams,Williams,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
593,Bruce Williams,Williams,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,3
594,Michael Wilson,Wilson,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
595,Sammy Winston,Winston,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
596,Cecilia Woloch,Woloch,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,0,4
597,Sholeh Wolpe,Wolpe,Sholeh Wolpè,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,3
598,Terry Wolverton,Wolverton,,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,,0,7
599,Nancy Lynee Woo,Woo,Nancy Lynée Woo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
600,Elaine Woo,Woo,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
601,Gail Wronsky,Wronsky,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,,0,6
602,Nina Yamamoto,Yamamoto,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1
603,Tina Yang,Yang,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
604,Brenda Yates,Yates,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
605,Peter Yates,Yates,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
606,Ricardo Means Ybarra,Ybarra,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Malibu,0,4
607,Stephen Yenser,Yenser,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,2
608,Sung Yol Yi,Yi,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
609,Kim Young,Young,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
610,Curtis Zahn,Zahn,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
611,Jaha Zainabu,Zainabu,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
612,Mariano Zaro,Zaro,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,0,4
613,Jake Zeitlin,Zeitlin,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
614,Rafael Zepeda,Zepeda,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,2
615,Al Zolynas,Zolynas,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1
616,Ed Smith,Smith,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,2
617,Goldie the Poet,the Poet,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
618,Aram Saroyan,Saroyan,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1
619,Jenuine Poetess,Poetess,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
620,A Kold Piece,Piece,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
621,Father Amde,Amde,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
622,October B.L.U.,B.L.U.,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
623,Charlotte Sista C Ferrell,Ferrell,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
624,Adolphus McDuffie Jr.,McDuffie,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
625,Susannah Foster,Foster,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
